,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,portfolioreturn,portfoliostandarddeviation,px,sbac,stz,unp,wlk,returnoverrisk
459,0.02,0.05,0.01,0.01,0.09,0.04,0.02,0.01,0.04,0.01,0.01,0.01,0.13,0.01,0.05,0.05,0.04,0.07,0.06,0.115947263314,0.00788092973466,0.01,0.03,0.01,0.16,0.06,14.7123838453
460,0.05,0.01,0.07,0.02,0.1,0.11,0.02,0.08,0.02,0.05,0.06,0.03,0.03,0.02,0.03,0.06,0.07,0.01,0.01,0.102595117233,0.00743602674935,0.01,0.02,0.01,0.07,0.04,13.7970344501
461,0.04,0.01,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.07,0.02,0.03,0.08,0.03,0.09,0.05,0.02,0.164167369875,0.00739024574556,0.03,0.04,0.17,0.01,0.15,22.2140610106
462,0.06,0.04,0.22,0.05,0.03,0.06,0.01,0.02,0.01,0.01,0.03,0.05,0.01,0.05,0.08,0.01,0.01,0.05,0.01,0.101956904782,0.00816334533397,0.02,0.05,0.05,0.06,0.01,12.4895983951
463,0.15,0.07,0.03,0.01,0.01,0.04,0.04,0.03,0.08,0.1,0.11,0.01,0.01,0.04,0.03,0.06,0.02,0.01,0.01,0.0680040261237,0.00748512053173,0.05,0.04,0.02,0.02,0.01,9.08522793125
464,0.04,0.03,0.02,0.02,0.04,0.06,0.02,0.08,0.01,0.03,0.01,0.05,0.06,0.04,0.02,0.08,0.01,0.02,0.06,0.13087894636,0.00746062180642,0.03,0.04,0.11,0.02,0.1,17.5426324717
465,0.04,0.02,0.02,0.02,0.06,0.03,0.02,0.07,0.04,0.04,0.08,0.02,0.03,0.07,0.03,0.07,0.03,0.01,0.09,0.124152995981,0.00674919543926,0.02,0.01,0.03,0.03,0.12,18.3952290459
466,0.02,0.12,0.04,0.01,0.08,0.04,0.01,0.01,0.11,0.02,0.05,0.06,0.01,0.02,0.02,0.05,0.01,0.04,0.02,0.161272037654,0.00702075405,0.05,0.01,0.08,0.06,0.06,22.9707573439
467,0.04,0.02,0.02,0.09,0.07,0.03,0.1,0.06,0.05,0.01,0.04,0.02,0.06,0.01,0.04,0.04,0.04,0.02,0.01,0.0668250828301,0.00690905033754,0.02,0.01,0.04,0.09,0.07,9.67210825878
468,0.08,0.04,0.07,0.04,0.11,0.02,0.12,0.01,0.01,0.01,0.01,0.02,0.02,0.1,0.04,0.01,0.03,0.02,0.06,0.0353192147781,0.00888940354312,0.01,0.08,0.04,0.03,0.02,3.97318162088
469,0.01,0.04,0.02,0.05,0.02,0.01,0.11,0.02,0.15,0.02,0.02,0.01,0.02,0.04,0.03,0.03,0.07,0.1,0.01,0.0997598074605,0.00716492264685,0.06,0.04,0.06,0.05,0.01,13.9233614063
470,0.08,0.02,0.09,0.05,0.02,0.02,0.06,0.01,0.09,0.01,0.06,0.09,0.02,0.13,0.03,0.01,0.01,0.02,0.04,0.0654938919511,0.00709416323543,0.02,0.02,0.08,0.01,0.01,9.23208132905
471,0.12,0.03,0.15,0.01,0.12,0.02,0.04,0.01,0.01,0.04,0.05,0.02,0.01,0.04,0.02,0.08,0.03,0.05,0.02,0.0731706543048,0.00773314704356,0.03,0.02,0.03,0.02,0.03,9.46195047018
472,0.03,0.01,0.03,0.03,0.04,0.05,0.12,0.06,0.02,0.01,0.04,0.03,0.13,0.02,0.06,0.05,0.04,0.04,0.01,0.0608482047541,0.00722034298773,0.01,0.03,0.05,0.01,0.08,8.42732884816
473,0.01,0.02,0.09,0.01,0.01,0.05,0.02,0.09,0.01,0.02,0.11,0.03,0.04,0.02,0.06,0.04,0.03,0.05,0.05,0.12488675732,0.00837221722142,0.06,0.06,0.03,0.07,0.02,14.916808059
474,0.01,0.02,0.05,0.04,0.01,0.02,0.01,0.01,0.07,0.01,0.12,0.02,0.12,0.05,0.02,0.02,0.01,0.15,0.02,0.12849529502,0.00796129471866,0.01,0.06,0.07,0.07,0.01,16.1399997816
475,0.03,0.06,0.01,0.02,0.02,0.05,0.07,0.01,0.04,0.09,0.14,0.01,0.02,0.05,0.03,0.09,0.04,0.03,0.09,0.106512496427,0.00759505649004,0.01,0.05,0.01,0.02,0.01,14.0239241889
476,0.05,0.01,0.15,0.02,0.07,0.01,0.05,0.02,0.04,0.03,0.01,0.04,0.13,0.03,0.04,0.01,0.12,0.01,0.01,0.104749405665,0.00748863265978,0.02,0.04,0.02,0.01,0.06,13.9877879479
477,0.04,0.03,0.01,0.09,0.02,0.01,0.08,0.03,0.02,0.04,0.01,0.08,0.01,0.01,0.05,0.09,0.06,0.02,0.08,0.0988540591056,0.00709503111822,0.08,0.04,0.06,0.02,0.02,13.9328577223
478,0.12,0.03,0.05,0.05,0.02,0.03,0.01,0.06,0.05,0.01,0.05,0.01,0.02,0.02,0.02,0.11,0.07,0.08,0.02,0.0835483967936,0.00707610990878,0.01,0.01,0.03,0.1,0.02,11.8071084071
479,0.05,0.03,0.03,0.07,0.03,0.05,0.03,0.04,0.04,0.02,0.03,0.04,0.08,0.03,0.2,0.03,0.01,0.09,0.01,0.0801256739584,0.00734249056663,0.02,0.04,0.01,0.01,0.01,10.9126015527
480,0.03,0.01,0.08,0.03,0.03,0.11,0.01,0.02,0.04,0.02,0.02,0.11,0.01,0.05,0.03,0.04,0.1,0.01,0.02,0.124626128858,0.00815002177931,0.06,0.08,0.01,0.07,0.01,15.2915086896
481,0.01,0.05,0.01,0.03,0.02,0.06,0.04,0.26,0.01,0.01,0.04,0.02,0.01,0.01,0.04,0.1,0.03,0.02,0.02,0.120611768132,0.00892931943245,0.03,0.05,0.03,0.05,0.05,13.5073864301
482,0.02,0.02,0.02,0.02,0.02,0.04,0.01,0.21,0.01,0.07,0.02,0.02,0.04,0.03,0.01,0.01,0.07,0.07,0.08,0.135258304178,0.00966696096114,0.04,0.11,0.04,0.01,0.01,13.9918123929
483,0.03,0.01,0.02,0.14,0.03,0.01,0.03,0.08,0.06,0.03,0.05,0.02,0.1,0.05,0.01,0.01,0.02,0.03,0.03,0.111910570082,0.00621441313289,0.01,0.02,0.03,0.05,0.13,18.0082282412
484,0.06,0.04,0.05,0.04,0.06,0.18,0.12,0.01,0.08,0.03,0.04,0.02,0.01,0.06,0.01,0.03,0.01,0.01,0.04,0.030730635952,0.00709987452432,0.01,0.02,0.01,0.02,0.04,4.32833507786
485,0.03,0.05,0.06,0.01,0.06,0.01,0.06,0.02,0.01,0.04,0.13,0.03,0.01,0.01,0.03,0.01,0.05,0.02,0.02,0.132476474373,0.0069415642002,0.14,0.03,0.01,0.01,0.15,19.0845277162
486,0.02,0.04,0.01,0.01,0.08,0.01,0.04,0.03,0.02,0.04,0.05,0.01,0.04,0.02,0.02,0.05,0.06,0.09,0.08,0.144719029445,0.00752567871996,0.02,0.07,0.01,0.02,0.16,19.2300302511
487,0.04,0.02,0.06,0.04,0.02,0.01,0.03,0.01,0.04,0.09,0.01,0.04,0.04,0.01,0.01,0.17,0.04,0.06,0.07,0.147873850588,0.00733329543298,0.01,0.03,0.09,0.01,0.05,20.1647202051
488,0.02,0.12,0.01,0.01,0.07,0.03,0.04,0.03,0.02,0.03,0.01,0.14,0.01,0.09,0.01,0.06,0.12,0.04,0.01,0.14278041298,0.00793104482111,0.01,0.06,0.03,0.02,0.01,18.0027242565
489,0.04,0.06,0.04,0.07,0.01,0.04,0.02,0.02,0.08,0.03,0.03,0.08,0.02,0.02,0.02,0.03,0.01,0.12,0.05,0.120070629267,0.00619111977093,0.12,0.02,0.02,0.02,0.03,19.3940084686
490,0.04,0.05,0.01,0.05,0.04,0.06,0.03,0.1,0.07,0.07,0.05,0.04,0.07,0.03,0.01,0.06,0.02,0.03,0.02,0.108518979528,0.00689276253494,0.02,0.02,0.01,0.06,0.04,15.743902242
491,0.01,0.03,0.01,0.08,0.02,0.01,0.02,0.01,0.01,0.07,0.05,0.06,0.09,0.12,0.03,0.02,0.06,0.09,0.03,0.132863189207,0.00643069361291,0.05,0.03,0.04,0.02,0.04,20.6607867215
492,0.04,0.05,0.01,0.04,0.05,0.02,0.05,0.04,0.03,0.02,0.02,0.03,0.05,0.07,0.05,0.03,0.01,0.06,0.03,0.107441238795,0.00783057354423,0.01,0.04,0.15,0.07,0.03,13.7207368257
493,0.09,0.01,0.02,0.02,0.09,0.02,0.06,0.04,0.07,0.04,0.01,0.17,0.06,0.02,0.03,0.04,0.07,0.01,0.01,0.0653713993772,0.00713125782586,0.02,0.01,0.03,0.04,0.02,9.16688205272
494,0.04,0.01,0.14,0.02,0.03,0.04,0.01,0.01,0.04,0.01,0.01,0.03,0.03,0.02,0.03,0.02,0.01,0.01,0.08,0.149270241557,0.00682679199453,0.1,0.04,0.02,0.01,0.24,21.8653566238
495,0.01,0.02,0.06,0.04,0.09,0.01,0.06,0.01,0.04,0.02,0.07,0.03,0.07,0.02,0.04,0.01,0.13,0.03,0.05,0.125196492039,0.00722707571217,0.01,0.04,0.03,0.03,0.08,17.3232572931
496,0.09,0.01,0.01,0.08,0.09,0.06,0.05,0.04,0.08,0.07,0.09,0.02,0.02,0.01,0.03,0.02,0.01,0.04,0.01,0.0653522562175,0.00675489827626,0.04,0.01,0.02,0.06,0.04,9.67479502203
497,0.03,0.01,0.07,0.15,0.05,0.02,0.03,0.06,0.02,0.04,0.04,0.02,0.01,0.05,0.01,0.05,0.03,0.01,0.11,0.116479949168,0.00821174305163,0.01,0.09,0.02,0.02,0.05,14.1845584349
498,0.04,0.01,0.1,0.02,0.11,0.02,0.03,0.01,0.04,0.01,0.07,0.1,0.01,0.06,0.01,0.06,0.02,0.03,0.03,0.120501643222,0.00705809095607,0.02,0.02,0.03,0.03,0.12,17.0728379631
499,0.04,0.09,0.01,0.02,0.01,0.01,0.08,0.02,0.04,0.02,0.01,0.11,0.01,0.06,0.04,0.1,0.02,0.05,0.07,0.10399377745,0.00772070348033,0.02,0.07,0.02,0.02,0.06,13.4694691636
500,0.03,0.02,0.02,0.01,0.01,0.02,0.08,0.02,0.08,0.01,0.01,0.01,0.01,0.05,0.14,0.09,0.04,0.02,0.04,0.112677301395,0.0117820004777,0.03,0.17,0.04,0.01,0.04,9.56351186786
501,0.03,0.13,0.01,0.09,0.11,0.02,0.03,0.02,0.02,0.02,0.05,0.08,0.03,0.02,0.06,0.04,0.04,0.01,0.02,0.137038083917,0.00730554386,0.02,0.03,0.07,0.01,0.04,18.7580947487
502,0.05,0.05,0.04,0.04,0.02,0.09,0.02,0.02,0.03,0.02,0.08,0.15,0.02,0.01,0.03,0.03,0.01,0.06,0.07,0.0985797365944,0.00689208774343,0.01,0.03,0.06,0.05,0.01,14.3033200191
503,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.05,0.04,0.04,0.05,0.08,0.01,0.1,0.04,0.03,0.04,0.08,0.119845884278,0.00702058407842,0.01,0.03,0.06,0.03,0.07,17.0706429748
504,0.05,0.01,0.02,0.03,0.01,0.04,0.03,0.03,0.03,0.01,0.01,0.03,0.03,0.04,0.02,0.02,0.14,0.12,0.02,0.116162064734,0.00927246575772,0.05,0.12,0.02,0.1,0.02,12.5276348027
505,0.1,0.18,0.02,0.02,0.02,0.03,0.04,0.04,0.02,0.01,0.04,0.01,0.02,0.04,0.06,0.01,0.01,0.06,0.04,0.103729244489,0.0068711717139,0.03,0.02,0.04,0.01,0.13,15.0962963535
506,0.01,0.04,0.02,0.02,0.02,0.14,0.03,0.07,0.03,0.01,0.03,0.06,0.04,0.04,0.04,0.11,0.03,0.01,0.14,0.105320313839,0.00711504287928,0.02,0.01,0.03,0.04,0.01,14.8024847672
507,0.03,0.04,0.03,0.03,0.13,0.01,0.04,0.03,0.01,0.02,0.03,0.06,0.19,0.03,0.02,0.02,0.01,0.01,0.13,0.0891988146634,0.00760622818231,0.05,0.03,0.02,0.01,0.02,11.7270758286
508,0.01,0.09,0.03,0.08,0.04,0.01,0.07,0.02,0.08,0.02,0.11,0.01,0.04,0.04,0.02,0.01,0.03,0.04,0.03,0.122019142294,0.00739998614328,0.02,0.05,0.06,0.04,0.05,16.4891041594
509,0.03,0.14,0.07,0.13,0.01,0.04,0.06,0.04,0.01,0.01,0.02,0.03,0.01,0.02,0.02,0.03,0.02,0.07,0.03,0.118680763992,0.0070149104266,0.06,0.03,0.1,0.01,0.01,16.918357723
510,0.11,0.02,0.04,0.05,0.04,0.09,0.03,0.11,0.04,0.07,0.02,0.02,0.01,0.03,0.03,0.02,0.06,0.1,0.01,0.0672697145702,0.00687035020497,0.02,0.02,0.02,0.01,0.03,9.79130794841
511,0.08,0.15,0.04,0.03,0.05,0.03,0.02,0.05,0.03,0.02,0.04,0.02,0.06,0.02,0.12,0.06,0.01,0.01,0.01,0.107059533083,0.007409148105,0.03,0.02,0.02,0.04,0.04,14.4496413847
512,0.05,0.05,0.04,0.02,0.02,0.08,0.05,0.02,0.09,0.01,0.03,0.05,0.01,0.01,0.05,0.06,0.01,0.04,0.05,0.10415428014,0.00706145246108,0.07,0.03,0.07,0.04,0.05,14.7496964278
513,0.02,0.01,0.12,0.04,0.08,0.08,0.04,0.04,0.01,0.03,0.04,0.07,0.01,0.04,0.08,0.02,0.01,0.01,0.15,0.0858314048389,0.00730053543918,0.01,0.02,0.01,0.04,0.02,11.7568643497
514,0.04,0.01,0.08,0.02,0.03,0.04,0.02,0.04,0.12,0.02,0.02,0.04,0.03,0.02,0.01,0.04,0.05,0.03,0.01,0.149572336813,0.00794490941795,0.06,0.01,0.24,0.01,0.01,18.8261852898
515,0.04,0.12,0.01,0.03,0.1,0.01,0.01,0.03,0.03,0.03,0.07,0.01,0.04,0.01,0.02,0.08,0.08,0.03,0.06,0.148177515025,0.00727912918717,0.08,0.01,0.04,0.05,0.01,20.3564892469
516,0.02,0.01,0.02,0.09,0.03,0.03,0.1,0.05,0.04,0.02,0.01,0.02,0.02,0.01,0.04,0.05,0.06,0.02,0.04,0.096694590325,0.00760851837646,0.02,0.04,0.13,0.08,0.05,12.7087279731
517,0.03,0.11,0.01,0.06,0.02,0.02,0.02,0.09,0.05,0.08,0.01,0.02,0.06,0.02,0.08,0.05,0.02,0.01,0.1,0.128133112363,0.00689029561837,0.03,0.02,0.01,0.05,0.03,18.5961705361
518,0.06,0.07,0.16,0.04,0.04,0.08,0.01,0.02,0.02,0.05,0.02,0.02,0.02,0.02,0.09,0.1,0.01,0.01,0.01,0.126948235503,0.00688350183473,0.02,0.01,0.01,0.01,0.1,18.4423914674
519,0.03,0.07,0.07,0.04,0.01,0.06,0.05,0.1,0.03,0.13,0.01,0.02,0.01,0.04,0.05,0.05,0.01,0.02,0.08,0.117007859072,0.00686447876577,0.01,0.01,0.04,0.01,0.05,17.0454105934
520,0.03,0.01,0.03,0.01,0.01,0.03,0.03,0.03,0.06,0.03,0.04,0.04,0.05,0.05,0.01,0.04,0.01,0.02,0.06,0.11990737396,0.00871348394546,0.18,0.08,0.03,0.1,0.02,13.7611286955
521,0.01,0.04,0.14,0.03,0.15,0.02,0.02,0.02,0.05,0.03,0.08,0.02,0.02,0.02,0.03,0.04,0.01,0.02,0.08,0.142597384518,0.00819549761514,0.02,0.01,0.12,0.01,0.01,17.3994784959
522,0.02,0.01,0.09,0.11,0.02,0.02,0.01,0.1,0.01,0.09,0.02,0.04,0.02,0.04,0.09,0.03,0.03,0.04,0.11,0.118960991446,0.00678832123374,0.01,0.01,0.04,0.03,0.01,17.5243609355
523,0.06,0.05,0.03,0.06,0.01,0.06,0.09,0.03,0.04,0.06,0.01,0.01,0.05,0.02,0.03,0.02,0.11,0.01,0.09,0.0780757249554,0.00663099897632,0.05,0.02,0.03,0.02,0.04,11.7743533417
524,0.02,0.03,0.07,0.08,0.02,0.06,0.02,0.06,0.11,0.02,0.03,0.06,0.02,0.02,0.03,0.05,0.1,0.09,0.01,0.133071816431,0.00634392970516,0.01,0.01,0.04,0.02,0.02,20.9762438449
525,0.06,0.05,0.01,0.09,0.03,0.07,0.04,0.07,0.01,0.03,0.06,0.02,0.04,0.04,0.03,0.02,0.01,0.01,0.01,0.0851160889513,0.00727305508759,0.12,0.01,0.07,0.09,0.01,11.7029347264
526,0.06,0.01,0.05,0.01,0.01,0.05,0.05,0.02,0.06,0.02,0.01,0.06,0.07,0.09,0.05,0.04,0.03,0.03,0.01,0.0917777021688,0.00893958602947,0.04,0.11,0.02,0.04,0.06,10.2664376031
527,0.02,0.06,0.02,0.04,0.05,0.03,0.04,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.06,0.06,0.02,0.01,0.05,0.142136565015,0.00910895559756,0.17,0.1,0.06,0.03,0.05,15.6040463138
528,0.04,0.01,0.03,0.03,0.02,0.03,0.01,0.05,0.01,0.01,0.01,0.02,0.06,0.06,0.01,0.07,0.05,0.02,0.05,0.13385888435,0.0081220427275,0.04,0.06,0.08,0.13,0.1,16.4809382124
529,0.01,0.02,0.02,0.04,0.02,0.03,0.04,0.17,0.05,0.01,0.03,0.04,0.02,0.04,0.06,0.03,0.05,0.04,0.03,0.130531999658,0.0084146200937,0.01,0.06,0.11,0.01,0.06,15.5125244163
530,0.02,0.06,0.11,0.03,0.08,0.05,0.02,0.03,0.02,0.02,0.08,0.02,0.07,0.03,0.01,0.03,0.06,0.02,0.1,0.120343378739,0.00750283009241,0.03,0.03,0.01,0.06,0.01,16.039731309
531,0.03,0.07,0.01,0.01,0.15,0.05,0.01,0.03,0.04,0.05,0.01,0.03,0.02,0.01,0.13,0.02,0.04,0.08,0.01,0.129234914739,0.00814101463405,0.03,0.05,0.02,0.07,0.03,15.8745464231
532,0.02,0.01,0.11,0.05,0.02,0.06,0.05,0.01,0.13,0.03,0.01,0.01,0.13,0.01,0.08,0.02,0.04,0.06,0.01,0.103536512786,0.00696846807289,0.01,0.03,0.03,0.03,0.04,14.8578585283
533,0.01,0.12,0.01,0.02,0.01,0.04,0.09,0.02,0.01,0.08,0.01,0.02,0.01,0.12,0.08,0.05,0.02,0.02,0.01,0.121520608288,0.0084078781605,0.01,0.09,0.03,0.04,0.08,14.4531837841
534,0.01,0.06,0.02,0.05,0.03,0.01,0.05,0.01,0.06,0.01,0.08,0.01,0.14,0.12,0.02,0.03,0.09,0.02,0.01,0.127114265029,0.00719848349207,0.01,0.05,0.02,0.01,0.08,17.6584783683
535,0.02,0.05,0.02,0.03,0.1,0.02,0.05,0.04,0.05,0.01,0.01,0.02,0.02,0.03,0.05,0.03,0.02,0.02,0.13,0.12303098554,0.00852880690827,0.07,0.07,0.09,0.01,0.04,14.4253454045
536,0.03,0.02,0.05,0.04,0.03,0.06,0.11,0.03,0.03,0.01,0.02,0.01,0.04,0.11,0.08,0.05,0.01,0.03,0.11,0.0452999131038,0.00698012859734,0.02,0.01,0.02,0.05,0.03,6.48983933062
537,0.03,0.05,0.05,0.05,0.04,0.04,0.01,0.04,0.02,0.1,0.09,0.02,0.03,0.05,0.03,0.01,0.01,0.01,0.08,0.140868957111,0.00702208423853,0.08,0.04,0.04,0.01,0.07,20.0608469404
538,0.01,0.02,0.09,0.1,0.06,0.02,0.01,0.01,0.05,0.02,0.01,0.02,0.05,0.02,0.09,0.04,0.05,0.07,0.01,0.137738590639,0.0066000510809,0.03,0.01,0.03,0.1,0.08,20.8693219115
539,0.03,0.08,0.04,0.02,0.02,0.02,0.08,0.04,0.04,0.01,0.06,0.02,0.02,0.08,0.01,0.01,0.09,0.12,0.03,0.0993147462621,0.00709310304549,0.05,0.03,0.05,0.04,0.01,14.0015936079
540,0.04,0.01,0.02,0.08,0.04,0.09,0.04,0.07,0.11,0.03,0.01,0.05,0.01,0.03,0.02,0.01,0.01,0.05,0.09,0.0866129943601,0.00667212966775,0.04,0.01,0.07,0.06,0.01,12.9813116161
541,0.03,0.02,0.07,0.01,0.02,0.01,0.06,0.13,0.01,0.15,0.01,0.02,0.09,0.08,0.01,0.02,0.04,0.02,0.03,0.108216774017,0.00697359255091,0.04,0.01,0.01,0.03,0.08,15.518080993
542,0.08,0.03,0.03,0.06,0.04,0.06,0.02,0.01,0.03,0.08,0.01,0.01,0.01,0.07,0.01,0.11,0.05,0.01,0.09,0.11072671474,0.00879800348827,0.03,0.1,0.02,0.03,0.01,12.5854365582
543,0.01,0.01,0.12,0.02,0.02,0.02,0.03,0.02,0.11,0.01,0.06,0.01,0.02,0.07,0.01,0.01,0.04,0.03,0.04,0.12847654667,0.00752158908053,0.14,0.02,0.01,0.12,0.05,17.0810377029
544,0.01,0.05,0.04,0.04,0.02,0.09,0.02,0.04,0.06,0.11,0.06,0.05,0.02,0.01,0.16,0.01,0.01,0.02,0.06,0.122294797021,0.00676891780543,0.01,0.01,0.02,0.05,0.03,18.0671121346
545,0.05,0.01,0.01,0.05,0.08,0.02,0.08,0.01,0.03,0.07,0.08,0.03,0.02,0.01,0.05,0.11,0.01,0.01,0.05,0.0937345005742,0.00706524620898,0.1,0.02,0.02,0.01,0.07,13.2669828909
546,0.01,0.04,0.04,0.02,0.05,0.05,0.09,0.01,0.03,0.02,0.02,0.06,0.07,0.04,0.08,0.04,0.04,0.05,0.06,0.0917926308384,0.00758008607026,0.05,0.04,0.07,0.01,0.01,12.1097082523
547,0.01,0.01,0.02,0.02,0.05,0.03,0.01,0.04,0.07,0.01,0.04,0.13,0.03,0.01,0.01,0.05,0.09,0.08,0.04,0.145016224959,0.00650334734435,0.06,0.01,0.03,0.08,0.07,22.2987051561
548,0.07,0.08,0.09,0.01,0.02,0.01,0.02,0.02,0.15,0.03,0.02,0.05,0.01,0.04,0.1,0.03,0.06,0.01,0.02,0.122666742225,0.00710348392663,0.07,0.03,0.01,0.02,0.03,17.2685323838
549,0.09,0.03,0.04,0.06,0.01,0.02,0.05,0.1,0.01,0.01,0.02,0.03,0.14,0.02,0.01,0.02,0.07,0.03,0.05,0.0579829826297,0.00725429009104,0.04,0.03,0.01,0.08,0.03,7.99292307063
550,0.08,0.09,0.03,0.01,0.02,0.01,0.04,0.04,0.04,0.02,0.01,0.03,0.04,0.01,0.04,0.08,0.03,0.06,0.08,0.110457476959,0.00735602182518,0.08,0.05,0.03,0.01,0.07,15.0159256707
551,0.05,0.01,0.02,0.02,0.01,0.03,0.05,0.01,0.09,0.04,0.04,0.01,0.04,0.07,0.01,0.02,0.14,0.01,0.16,0.106484382881,0.00725733988188,0.02,0.05,0.03,0.03,0.04,14.6726465364
552,0.12,0.01,0.01,0.1,0.03,0.15,0.06,0.01,0.01,0.01,0.01,0.01,0.04,0.08,0.01,0.11,0.03,0.06,0.02,0.0344465862791,0.00690107937985,0.01,0.02,0.06,0.01,0.02,4.99147805481
553,0.04,0.04,0.03,0.01,0.02,0.04,0.1,0.01,0.04,0.03,0.01,0.01,0.01,0.01,0.16,0.04,0.02,0.08,0.03,0.0755241211865,0.00877942664849,0.01,0.09,0.01,0.09,0.07,8.60239787977
554,0.01,0.01,0.05,0.06,0.01,0.06,0.15,0.04,0.03,0.01,0.03,0.04,0.1,0.04,0.05,0.01,0.03,0.02,0.1,0.0302907928069,0.00702291960469,0.05,0.02,0.02,0.05,0.01,4.31313392605
555,0.04,0.06,0.04,0.03,0.05,0.02,0.05,0.01,0.02,0.02,0.04,0.01,0.1,0.04,0.04,0.03,0.06,0.01,0.02,0.0926764385251,0.00858170291959,0.02,0.03,0.02,0.21,0.03,10.7993063141
556,0.03,0.03,0.02,0.03,0.01,0.01,0.03,0.04,0.01,0.04,0.18,0.11,0.01,0.03,0.01,0.02,0.01,0.13,0.01,0.126147708151,0.00651099995339,0.02,0.02,0.02,0.04,0.14,19.3745521508
557,0.01,0.04,0.04,0.04,0.02,0.01,0.1,0.02,0.01,0.02,0.03,0.06,0.13,0.03,0.01,0.01,0.13,0.02,0.07,0.0947647591889,0.00677878309838,0.13,0.01,0.03,0.01,0.02,13.9796122421
558,0.04,0.03,0.1,0.01,0.02,0.12,0.01,0.05,0.02,0.04,0.03,0.01,0.03,0.11,0.01,0.07,0.02,0.03,0.08,0.112686730078,0.00714825413414,0.08,0.03,0.01,0.01,0.04,15.7642310924
559,0.02,0.04,0.12,0.07,0.02,0.01,0.13,0.12,0.02,0.02,0.05,0.05,0.05,0.03,0.06,0.01,0.01,0.01,0.04,0.054260688675,0.00738914634344,0.03,0.03,0.01,0.01,0.04,7.34329598481
560,0.01,0.12,0.05,0.02,0.02,0.01,0.17,0.05,0.05,0.01,0.01,0.06,0.06,0.07,0.01,0.07,0.01,0.01,0.01,0.0652298187568,0.00752358888685,0.03,0.03,0.03,0.04,0.05,8.67004028767
561,0.04,0.04,0.06,0.01,0.04,0.01,0.02,0.01,0.01,0.05,0.09,0.06,0.02,0.01,0.06,0.17,0.03,0.02,0.08,0.136621171899,0.0087661971167,0.01,0.08,0.01,0.05,0.02,15.5849988404
562,0.01,0.01,0.04,0.01,0.11,0.04,0.01,0.03,0.02,0.01,0.06,0.15,0.03,0.01,0.03,0.02,0.04,0.03,0.02,0.141487999061,0.00818607019632,0.2,0.07,0.01,0.01,0.03,17.283995332
563,0.02,0.03,0.07,0.05,0.01,0.13,0.09,0.03,0.02,0.01,0.06,0.01,0.07,0.06,0.03,0.04,0.03,0.02,0.03,0.0627399993478,0.00711669079137,0.02,0.01,0.03,0.1,0.03,8.815895082
564,0.01,0.05,0.04,0.11,0.08,0.1,0.02,0.06,0.03,0.02,0.1,0.03,0.01,0.1,0.01,0.02,0.01,0.01,0.01,0.110006025263,0.0071376649344,0.06,0.02,0.01,0.07,0.02,15.4120466952
565,0.08,0.1,0.02,0.02,0.01,0.08,0.04,0.03,0.01,0.01,0.02,0.01,0.03,0.01,0.03,0.02,0.04,0.05,0.09,0.101306321311,0.00768478431257,0.01,0.07,0.03,0.06,0.13,13.1827149846
566,0.01,0.05,0.02,0.04,0.03,0.08,0.07,0.03,0.04,0.08,0.04,0.01,0.01,0.02,0.05,0.1,0.07,0.05,0.02,0.127141640033,0.00699027198517,0.05,0.03,0.04,0.02,0.04,18.1883681068
567,0.03,0.07,0.01,0.01,0.03,0.06,0.05,0.03,0.11,0.05,0.01,0.04,0.01,0.04,0.11,0.01,0.02,0.01,0.05,0.119035414271,0.00960907545359,0.04,0.12,0.03,0.03,0.03,12.3878113817
568,0.02,0.11,0.04,0.04,0.01,0.02,0.09,0.02,0.07,0.02,0.01,0.04,0.04,0.01,0.04,0.03,0.04,0.03,0.04,0.114568005054,0.00704988310538,0.08,0.05,0.01,0.05,0.09,16.2510503142
569,0.07,0.02,0.05,0.03,0.02,0.02,0.15,0.1,0.02,0.01,0.1,0.02,0.03,0.05,0.01,0.12,0.02,0.04,0.01,0.028101389279,0.00778735333418,0.03,0.03,0.03,0.01,0.01,3.60859307047
570,0.02,0.06,0.01,0.06,0.03,0.05,0.03,0.09,0.01,0.03,0.02,0.01,0.11,0.06,0.02,0.03,0.05,0.02,0.02,0.135829733386,0.00650085587228,0.04,0.01,0.06,0.01,0.15,20.8941308736
571,0.03,0.09,0.01,0.02,0.05,0.09,0.01,0.01,0.04,0.01,0.08,0.05,0.03,0.04,0.09,0.01,0.01,0.04,0.05,0.125821774375,0.00927775215495,0.09,0.11,0.01,0.02,0.01,13.5616658295
572,0.05,0.03,0.08,0.02,0.02,0.01,0.03,0.1,0.03,0.08,0.04,0.01,0.05,0.03,0.02,0.16,0.03,0.01,0.02,0.13792405627,0.00717491996104,0.01,0.02,0.02,0.01,0.12,19.2230794237
573,0.08,0.04,0.16,0.01,0.01,0.01,0.1,0.08,0.02,0.06,0.02,0.06,0.01,0.03,0.01,0.04,0.01,0.04,0.04,0.0555937783764,0.00707699879775,0.01,0.01,0.02,0.07,0.06,7.85555854468
