,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,portfolioreturn,portfoliostandarddeviation,px,sbac,stz,unp,wlk,returnoverrisk
459,0.01,0.06,0.01,0.01,0.01,0.04,0.05,0.03,0.11,0.11,0.11,0.14,0.01,0.09,0.02,0.01,0.01,0.03,0.01,0.125217388973,0.00693686258746,0.03,0.04,0.01,0.03,0.02,18.0510118795
460,0.02,0.01,0.07,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.03,0.05,0.29,0.01,0.07,0.06,0.01,0.02,0.03,0.123492095988,0.00722045391685,0.11,0.02,0.04,0.01,0.03,17.1030931587
461,0.05,0.02,0.06,0.08,0.02,0.03,0.11,0.11,0.03,0.04,0.04,0.02,0.03,0.02,0.02,0.01,0.02,0.05,0.03,0.0625534512216,0.00865098797966,0.02,0.09,0.06,0.02,0.02,7.23078697702
462,0.02,0.02,0.11,0.01,0.03,0.02,0.02,0.01,0.03,0.01,0.01,0.07,0.17,0.03,0.02,0.15,0.02,0.03,0.02,0.128909056268,0.00740576257413,0.08,0.02,0.04,0.05,0.01,17.4065877724
463,0.02,0.07,0.04,0.03,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.08,0.03,0.04,0.05,0.01,0.23,0.02,0.127849909634,0.00723798095763,0.04,0.03,0.05,0.08,0.02,17.6637532459
464,0.01,0.04,0.06,0.03,0.09,0.01,0.01,0.12,0.03,0.03,0.1,0.01,0.01,0.05,0.02,0.09,0.01,0.01,0.08,0.147734501723,0.00883403889122,0.03,0.07,0.04,0.02,0.03,16.7233248056
465,0.07,0.02,0.01,0.02,0.04,0.01,0.12,0.1,0.01,0.03,0.01,0.02,0.04,0.01,0.13,0.03,0.03,0.01,0.02,0.036249840105,0.00790264133823,0.08,0.03,0.01,0.11,0.04,4.58705368921
466,0.02,0.01,0.04,0.02,0.05,0.05,0.01,0.02,0.01,0.05,0.04,0.04,0.02,0.13,0.01,0.07,0.03,0.04,0.08,0.134082401933,0.00703111489237,0.09,0.02,0.06,0.05,0.04,19.0698635971
467,0.02,0.01,0.12,0.02,0.06,0.01,0.01,0.03,0.03,0.02,0.01,0.04,0.12,0.02,0.07,0.01,0.04,0.11,0.01,0.138953014556,0.00784899582806,0.03,0.06,0.07,0.01,0.07,17.7032855667
468,0.09,0.08,0.01,0.02,0.03,0.01,0.06,0.08,0.01,0.04,0.01,0.05,0.06,0.03,0.01,0.04,0.02,0.02,0.1,0.0717792584294,0.00806531954435,0.09,0.07,0.01,0.05,0.01,8.89974142185
469,0.08,0.03,0.01,0.01,0.01,0.02,0.15,0.01,0.06,0.03,0.02,0.04,0.02,0.09,0.06,0.05,0.03,0.05,0.04,0.0338429653608,0.00690827559572,0.05,0.02,0.03,0.01,0.08,4.89890203305
470,0.01,0.02,0.03,0.07,0.08,0.07,0.01,0.02,0.12,0.04,0.01,0.07,0.01,0.04,0.01,0.02,0.04,0.02,0.07,0.142191654504,0.00691883585594,0.06,0.03,0.07,0.05,0.03,20.5513842885
471,0.04,0.03,0.01,0.04,0.02,0.12,0.04,0.01,0.02,0.02,0.08,0.08,0.06,0.01,0.02,0.05,0.03,0.06,0.01,0.10572213591,0.0082860054256,0.04,0.09,0.06,0.03,0.03,12.7591198025
472,0.08,0.06,0.06,0.02,0.03,0.03,0.06,0.02,0.01,0.02,0.03,0.04,0.14,0.08,0.01,0.05,0.07,0.01,0.02,0.0782873754261,0.00706259064604,0.04,0.01,0.05,0.02,0.04,11.0847958419
473,0.06,0.08,0.05,0.04,0.03,0.05,0.03,0.16,0.01,0.06,0.03,0.04,0.03,0.04,0.04,0.05,0.02,0.03,0.02,0.0958546702078,0.00742885683199,0.03,0.01,0.01,0.07,0.01,12.9030175673
474,0.02,0.03,0.11,0.05,0.03,0.02,0.02,0.03,0.14,0.01,0.02,0.03,0.13,0.01,0.13,0.04,0.01,0.02,0.02,0.117783138005,0.00724974455702,0.02,0.02,0.03,0.05,0.01,16.2465224918
475,0.04,0.09,0.05,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.07,0.01,0.06,0.04,0.04,0.03,0.03,0.01,0.02,0.132162722165,0.0096296456396,0.04,0.1,0.01,0.17,0.1,13.7245675606
476,0.04,0.08,0.01,0.03,0.02,0.02,0.02,0.06,0.12,0.03,0.01,0.02,0.01,0.05,0.06,0.01,0.07,0.02,0.12,0.12518721662,0.00715447974179,0.09,0.04,0.01,0.05,0.01,17.497738639
477,0.17,0.02,0.01,0.1,0.01,0.04,0.01,0.04,0.06,0.04,0.01,0.03,0.14,0.02,0.02,0.03,0.06,0.01,0.03,0.0393752588821,0.00671529039537,0.05,0.01,0.01,0.07,0.01,5.86352288045
478,0.09,0.03,0.03,0.01,0.08,0.03,0.07,0.02,0.1,0.01,0.03,0.03,0.05,0.04,0.01,0.08,0.02,0.02,0.02,0.0707427330945,0.00763127636096,0.09,0.04,0.03,0.05,0.02,9.27010499272
479,0.05,0.07,0.07,0.12,0.04,0.03,0.09,0.01,0.01,0.03,0.01,0.05,0.04,0.01,0.02,0.07,0.02,0.05,0.03,0.0820348355199,0.00810437497226,0.04,0.09,0.01,0.01,0.03,10.1222902199
480,0.16,0.01,0.04,0.07,0.05,0.01,0.07,0.01,0.01,0.01,0.02,0.04,0.02,0.1,0.08,0.08,0.01,0.02,0.02,0.0127900126503,0.00716243288996,0.05,0.01,0.03,0.07,0.01,1.7857078519
481,0.03,0.04,0.06,0.01,0.01,0.02,0.16,0.05,0.11,0.08,0.01,0.02,0.02,0.01,0.04,0.05,0.01,0.03,0.01,0.0569022379726,0.00726897188279,0.1,0.02,0.01,0.08,0.02,7.82809988677
482,0.01,0.01,0.02,0.09,0.12,0.03,0.06,0.02,0.02,0.02,0.1,0.08,0.05,0.02,0.03,0.15,0.02,0.02,0.02,0.107069916688,0.00774381509764,0.03,0.04,0.01,0.02,0.01,13.8265073918
483,0.02,0.02,0.01,0.01,0.04,0.04,0.07,0.08,0.05,0.01,0.02,0.04,0.13,0.04,0.02,0.07,0.01,0.05,0.06,0.0901822478429,0.00722206509661,0.02,0.01,0.08,0.07,0.03,12.4870444446
484,0.12,0.03,0.07,0.01,0.02,0.04,0.05,0.06,0.01,0.01,0.05,0.03,0.01,0.1,0.02,0.02,0.03,0.01,0.02,0.0714273155771,0.00804321412087,0.04,0.08,0.02,0.02,0.13,8.88044437258
485,0.05,0.06,0.03,0.03,0.02,0.01,0.01,0.06,0.04,0.05,0.04,0.12,0.01,0.06,0.05,0.04,0.01,0.09,0.01,0.131058502676,0.0070539212767,0.03,0.05,0.04,0.03,0.06,18.5795244284
486,0.02,0.03,0.02,0.05,0.02,0.02,0.02,0.01,0.02,0.01,0.06,0.03,0.05,0.04,0.03,0.04,0.12,0.04,0.02,0.151318382387,0.009592473296,0.01,0.12,0.1,0.08,0.04,15.7746993624
487,0.03,0.06,0.1,0.02,0.05,0.08,0.05,0.02,0.01,0.01,0.02,0.05,0.04,0.02,0.05,0.03,0.03,0.02,0.01,0.120853121347,0.00787439072044,0.05,0.06,0.07,0.03,0.09,15.3476155347
488,0.03,0.08,0.02,0.04,0.05,0.06,0.03,0.01,0.1,0.03,0.03,0.02,0.02,0.08,0.05,0.01,0.09,0.04,0.01,0.136946135379,0.00665382166277,0.05,0.01,0.08,0.02,0.04,20.5815758702
489,0.01,0.04,0.07,0.08,0.01,0.02,0.09,0.1,0.07,0.01,0.01,0.02,0.04,0.08,0.01,0.01,0.08,0.03,0.06,0.0940822477518,0.00751960957571,0.01,0.06,0.02,0.03,0.04,12.5115867792
490,0.03,0.05,0.01,0.1,0.04,0.06,0.15,0.03,0.01,0.01,0.06,0.05,0.02,0.03,0.01,0.04,0.06,0.12,0.04,0.0413479640735,0.00668805987179,0.01,0.01,0.04,0.01,0.01,6.18235555097
491,0.03,0.04,0.06,0.01,0.07,0.09,0.01,0.03,0.14,0.02,0.03,0.02,0.01,0.03,0.06,0.04,0.03,0.02,0.02,0.150041222213,0.00771403602821,0.01,0.06,0.04,0.01,0.12,19.4504176107
492,0.03,0.01,0.01,0.12,0.08,0.03,0.01,0.06,0.05,0.01,0.02,0.01,0.11,0.01,0.01,0.04,0.07,0.11,0.01,0.118302994168,0.00678844883544,0.07,0.03,0.03,0.05,0.02,17.4271025732
493,0.01,0.02,0.01,0.05,0.05,0.03,0.02,0.07,0.02,0.14,0.01,0.01,0.02,0.06,0.06,0.04,0.03,0.12,0.03,0.135551937335,0.00729211095371,0.02,0.04,0.03,0.09,0.02,18.5888473442
494,0.05,0.03,0.05,0.01,0.02,0.02,0.01,0.08,0.04,0.02,0.01,0.01,0.15,0.03,0.1,0.01,0.03,0.05,0.13,0.100772819056,0.00795984831042,0.04,0.06,0.02,0.01,0.02,12.6601431492
495,0.01,0.12,0.01,0.02,0.04,0.06,0.02,0.08,0.03,0.04,0.07,0.05,0.02,0.03,0.01,0.02,0.09,0.02,0.07,0.144578141458,0.00706506543034,0.05,0.02,0.02,0.07,0.03,20.4638078563
496,0.06,0.05,0.1,0.02,0.02,0.06,0.02,0.03,0.01,0.05,0.1,0.01,0.04,0.02,0.03,0.04,0.06,0.08,0.11,0.103981111381,0.00673710031021,0.02,0.01,0.02,0.02,0.02,15.4341046731
497,0.07,0.02,0.05,0.02,0.01,0.01,0.02,0.14,0.01,0.03,0.01,0.04,0.13,0.02,0.05,0.08,0.07,0.02,0.02,0.107785055571,0.00983012796433,0.01,0.12,0.02,0.01,0.02,10.9647662738
498,0.02,0.01,0.03,0.01,0.02,0.02,0.02,0.06,0.06,0.02,0.08,0.04,0.02,0.04,0.08,0.01,0.19,0.01,0.02,0.146760017384,0.00805375000755,0.04,0.07,0.04,0.05,0.04,18.2225692686
499,0.14,0.01,0.11,0.02,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.02,0.04,0.02,0.03,0.06,0.01,0.04,0.0785583318224,0.00967432001452,0.06,0.12,0.04,0.01,0.01,8.12029493593
500,0.06,0.09,0.09,0.02,0.03,0.01,0.03,0.01,0.04,0.02,0.06,0.04,0.03,0.01,0.06,0.03,0.01,0.01,0.06,0.118832711726,0.00864495905637,0.08,0.09,0.01,0.05,0.06,13.7458964179
501,0.01,0.02,0.03,0.01,0.14,0.02,0.07,0.01,0.01,0.06,0.03,0.01,0.05,0.02,0.02,0.03,0.02,0.08,0.08,0.105387468573,0.00935992725277,0.01,0.09,0.07,0.1,0.01,11.2594324429
502,0.03,0.01,0.06,0.23,0.04,0.01,0.03,0.04,0.01,0.13,0.07,0.04,0.02,0.03,0.04,0.01,0.01,0.03,0.03,0.113022535757,0.00617330912442,0.01,0.03,0.01,0.02,0.06,18.3082579342
503,0.06,0.04,0.02,0.06,0.06,0.01,0.11,0.03,0.01,0.06,0.03,0.03,0.01,0.03,0.06,0.03,0.02,0.05,0.06,0.0538898394775,0.00775888142817,0.03,0.06,0.01,0.09,0.03,6.94556811783
504,0.01,0.04,0.02,0.03,0.05,0.06,0.03,0.03,0.05,0.02,0.02,0.02,0.05,0.03,0.04,0.06,0.04,0.02,0.07,0.135526573728,0.00770439415421,0.18,0.05,0.05,0.02,0.01,17.5908151913
505,0.01,0.07,0.01,0.09,0.01,0.08,0.01,0.02,0.07,0.02,0.03,0.03,0.05,0.06,0.01,0.01,0.03,0.02,0.1,0.141754308962,0.00711102510974,0.12,0.05,0.07,0.01,0.02,19.9344407837
506,0.03,0.02,0.01,0.04,0.03,0.05,0.08,0.02,0.02,0.05,0.03,0.04,0.01,0.14,0.02,0.14,0.01,0.03,0.05,0.098379175554,0.00728308772863,0.04,0.04,0.02,0.01,0.07,13.5078937972
507,0.01,0.01,0.05,0.02,0.02,0.02,0.02,0.05,0.07,0.08,0.02,0.05,0.06,0.06,0.07,0.02,0.03,0.06,0.06,0.139485193937,0.00648435416332,0.05,0.03,0.01,0.03,0.1,21.5110387903
508,0.02,0.07,0.02,0.04,0.02,0.03,0.05,0.06,0.05,0.03,0.04,0.01,0.02,0.05,0.01,0.09,0.02,0.05,0.07,0.126394943432,0.00835315747318,0.06,0.08,0.05,0.05,0.01,15.1313971797
509,0.01,0.04,0.03,0.05,0.05,0.01,0.03,0.03,0.01,0.03,0.04,0.05,0.03,0.05,0.03,0.02,0.1,0.14,0.01,0.143193241934,0.00928357136269,0.05,0.13,0.02,0.01,0.03,15.4243702493
510,0.04,0.09,0.01,0.04,0.02,0.07,0.06,0.03,0.05,0.01,0.05,0.02,0.01,0.02,0.2,0.01,0.02,0.03,0.01,0.0955614692017,0.00787759895477,0.02,0.06,0.01,0.05,0.07,12.130786265
511,0.01,0.06,0.02,0.01,0.11,0.05,0.01,0.03,0.06,0.01,0.05,0.04,0.02,0.03,0.02,0.02,0.11,0.04,0.06,0.152633142626,0.00823170421248,0.04,0.08,0.01,0.05,0.06,18.5421072825
512,0.03,0.01,0.02,0.03,0.02,0.06,0.11,0.12,0.01,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.02,0.1,0.03,0.0646129326951,0.00778519612743,0.01,0.04,0.11,0.05,0.02,8.29946113591
513,0.04,0.03,0.01,0.03,0.03,0.02,0.08,0.01,0.04,0.02,0.04,0.1,0.01,0.15,0.03,0.06,0.06,0.01,0.03,0.0832800122401,0.00692797687638,0.05,0.01,0.04,0.07,0.03,12.0208271081
514,0.01,0.08,0.01,0.03,0.04,0.02,0.02,0.02,0.1,0.06,0.02,0.04,0.01,0.15,0.08,0.04,0.08,0.01,0.01,0.155326733064,0.0069133883119,0.05,0.01,0.07,0.02,0.02,22.4675262051
515,0.04,0.01,0.04,0.06,0.02,0.06,0.01,0.03,0.07,0.02,0.07,0.03,0.03,0.06,0.04,0.03,0.01,0.02,0.04,0.11082378325,0.00757336618274,0.13,0.04,0.02,0.1,0.02,14.6333586117
516,0.01,0.08,0.02,0.12,0.02,0.03,0.03,0.03,0.05,0.09,0.03,0.01,0.07,0.01,0.06,0.07,0.02,0.02,0.01,0.143699255414,0.00692459258226,0.03,0.03,0.07,0.07,0.02,20.7520159067
517,0.01,0.1,0.03,0.1,0.05,0.02,0.21,0.06,0.03,0.01,0.09,0.03,0.01,0.03,0.04,0.01,0.01,0.08,0.01,0.021952378892,0.0071603917175,0.01,0.02,0.01,0.01,0.02,3.06580697789
518,0.01,0.18,0.04,0.07,0.07,0.01,0.03,0.07,0.01,0.04,0.03,0.04,0.04,0.03,0.02,0.01,0.02,0.02,0.03,0.151014853949,0.00699479483052,0.04,0.02,0.03,0.06,0.08,21.5896044999
519,0.08,0.09,0.01,0.16,0.05,0.03,0.04,0.02,0.02,0.03,0.01,0.03,0.02,0.08,0.07,0.04,0.05,0.02,0.01,0.0922195057149,0.00664973347536,0.02,0.02,0.07,0.01,0.02,13.8681506645
520,0.01,0.06,0.02,0.01,0.02,0.04,0.01,0.13,0.02,0.06,0.01,0.01,0.02,0.02,0.01,0.2,0.04,0.05,0.03,0.170753726984,0.00793302148022,0.12,0.03,0.05,0.02,0.01,21.5244251399
521,0.03,0.02,0.05,0.12,0.01,0.01,0.04,0.04,0.07,0.07,0.01,0.02,0.03,0.02,0.05,0.02,0.05,0.07,0.01,0.122921738509,0.00867370097452,0.01,0.11,0.03,0.07,0.04,14.1717749863
522,0.06,0.04,0.03,0.06,0.07,0.02,0.01,0.01,0.01,0.06,0.01,0.01,0.05,0.07,0.01,0.01,0.06,0.08,0.1,0.119380694141,0.00742313196353,0.02,0.06,0.06,0.04,0.05,16.0822540577
523,0.03,0.01,0.04,0.06,0.01,0.04,0.06,0.05,0.04,0.04,0.02,0.01,0.04,0.15,0.02,0.03,0.02,0.03,0.06,0.0955094422996,0.00754743431965,0.04,0.07,0.02,0.04,0.07,12.6545575959
524,0.03,0.09,0.03,0.04,0.01,0.06,0.04,0.04,0.04,0.06,0.04,0.02,0.01,0.09,0.04,0.07,0.01,0.02,0.1,0.118879114715,0.00688302433927,0.04,0.03,0.02,0.03,0.04,17.2713488802
525,0.09,0.03,0.05,0.02,0.06,0.04,0.02,0.08,0.03,0.14,0.01,0.03,0.13,0.01,0.01,0.01,0.05,0.02,0.02,0.0972049527916,0.00702815670363,0.08,0.02,0.01,0.01,0.03,13.8307890519
526,0.09,0.01,0.01,0.02,0.01,0.03,0.1,0.03,0.01,0.04,0.03,0.03,0.03,0.01,0.03,0.01,0.02,0.02,0.02,0.0796702446305,0.0114434358532,0.03,0.19,0.03,0.02,0.18,6.96209125061
527,0.07,0.03,0.11,0.02,0.04,0.03,0.07,0.11,0.02,0.13,0.03,0.01,0.01,0.02,0.01,0.1,0.04,0.01,0.02,0.0923055721156,0.00783947959018,0.03,0.04,0.01,0.03,0.01,11.7744514867
528,0.04,0.04,0.03,0.06,0.03,0.01,0.07,0.05,0.09,0.04,0.01,0.05,0.04,0.02,0.06,0.01,0.05,0.01,0.07,0.102053302705,0.0100371822545,0.02,0.14,0.03,0.01,0.02,10.1675251198
529,0.01,0.01,0.1,0.01,0.04,0.02,0.05,0.01,0.03,0.03,0.02,0.14,0.02,0.11,0.04,0.02,0.03,0.01,0.06,0.121513786888,0.0081518399454,0.02,0.08,0.04,0.02,0.08,14.9063018536
530,0.05,0.04,0.01,0.09,0.02,0.02,0.13,0.02,0.01,0.03,0.05,0.01,0.15,0.03,0.03,0.03,0.04,0.01,0.01,0.0520595285409,0.00710273272131,0.02,0.02,0.1,0.04,0.04,7.32950690721
531,0.04,0.03,0.02,0.03,0.01,0.04,0.02,0.04,0.09,0.02,0.04,0.13,0.04,0.03,0.04,0.02,0.02,0.04,0.02,0.125017301104,0.00703891408935,0.12,0.04,0.08,0.02,0.02,17.7608789533
532,0.03,0.01,0.02,0.02,0.1,0.02,0.08,0.08,0.12,0.03,0.01,0.03,0.02,0.06,0.09,0.02,0.05,0.01,0.03,0.0942126833591,0.007022982711,0.05,0.01,0.01,0.01,0.09,13.414910336
533,0.02,0.01,0.03,0.01,0.01,0.15,0.02,0.01,0.01,0.04,0.12,0.04,0.01,0.14,0.03,0.02,0.02,0.04,0.01,0.114245227642,0.00734365563002,0.08,0.03,0.07,0.05,0.03,15.5569968688
534,0.04,0.01,0.02,0.02,0.02,0.01,0.07,0.07,0.05,0.02,0.02,0.01,0.01,0.03,0.03,0.01,0.13,0.12,0.01,0.0962242043979,0.0073539276271,0.11,0.02,0.05,0.11,0.01,13.0847363854
535,0.04,0.02,0.02,0.03,0.03,0.02,0.12,0.01,0.1,0.01,0.06,0.08,0.05,0.11,0.03,0.01,0.02,0.03,0.07,0.0466324069143,0.00725446321421,0.03,0.04,0.02,0.04,0.01,6.42809888717
536,0.01,0.01,0.17,0.02,0.14,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.03,0.06,0.07,0.04,0.1,0.145535807929,0.00746335714345,0.01,0.02,0.02,0.03,0.11,19.5000460425
537,0.01,0.07,0.11,0.03,0.02,0.02,0.03,0.01,0.09,0.08,0.01,0.02,0.01,0.03,0.04,0.01,0.03,0.02,0.04,0.158730603104,0.0105156103249,0.01,0.15,0.02,0.07,0.07,15.0947589536
538,0.14,0.13,0.03,0.05,0.02,0.01,0.04,0.12,0.03,0.06,0.06,0.03,0.03,0.07,0.04,0.01,0.02,0.03,0.01,0.0613580228583,0.00721105922046,0.02,0.01,0.02,0.01,0.01,8.50887795849
539,0.07,0.03,0.05,0.02,0.02,0.05,0.01,0.05,0.06,0.07,0.04,0.11,0.01,0.02,0.12,0.05,0.04,0.02,0.04,0.112519909347,0.00657741503585,0.01,0.01,0.02,0.02,0.06,17.1070106925
540,0.03,0.04,0.02,0.19,0.01,0.01,0.03,0.04,0.01,0.11,0.05,0.01,0.05,0.03,0.02,0.02,0.07,0.01,0.01,0.134892486344,0.00687783450624,0.09,0.05,0.08,0.01,0.01,19.6126391558
541,0.06,0.01,0.07,0.04,0.01,0.01,0.11,0.05,0.07,0.04,0.02,0.06,0.03,0.06,0.02,0.06,0.01,0.03,0.02,0.0675635700217,0.00738676625816,0.01,0.01,0.14,0.05,0.01,9.14656937291
542,0.03,0.01,0.06,0.01,0.07,0.03,0.03,0.05,0.04,0.18,0.01,0.06,0.02,0.02,0.01,0.01,0.05,0.06,0.05,0.136218714019,0.00685915270819,0.05,0.03,0.01,0.04,0.07,19.8594082702
543,0.14,0.03,0.01,0.02,0.02,0.01,0.04,0.05,0.04,0.03,0.1,0.06,0.08,0.03,0.01,0.04,0.04,0.01,0.03,0.0622929590814,0.00940773313951,0.02,0.12,0.02,0.02,0.03,6.62146323217
544,0.02,0.01,0.03,0.02,0.08,0.05,0.02,0.14,0.01,0.03,0.04,0.03,0.03,0.02,0.05,0.02,0.01,0.04,0.05,0.131573248019,0.00829410663361,0.06,0.06,0.08,0.02,0.08,15.863462315
545,0.01,0.02,0.03,0.05,0.05,0.04,0.02,0.12,0.08,0.07,0.01,0.01,0.16,0.03,0.03,0.06,0.03,0.04,0.01,0.12597650324,0.00696439359229,0.09,0.01,0.01,0.01,0.01,18.0886536021
546,0.02,0.01,0.05,0.03,0.04,0.02,0.1,0.1,0.04,0.03,0.01,0.02,0.03,0.04,0.06,0.04,0.05,0.07,0.03,0.0922322707553,0.006955644322,0.04,0.03,0.02,0.01,0.11,13.2600613955
547,0.03,0.11,0.01,0.05,0.01,0.01,0.14,0.06,0.05,0.07,0.06,0.1,0.04,0.02,0.01,0.02,0.01,0.09,0.02,0.064569783259,0.00666770249365,0.04,0.01,0.01,0.01,0.02,9.68396285235
548,0.01,0.01,0.13,0.07,0.04,0.04,0.02,0.02,0.01,0.01,0.11,0.01,0.06,0.02,0.06,0.03,0.04,0.06,0.03,0.117870684659,0.00820564716296,0.04,0.06,0.02,0.09,0.01,14.364581162
549,0.01,0.01,0.03,0.04,0.02,0.02,0.02,0.04,0.06,0.03,0.02,0.01,0.01,0.02,0.05,0.09,0.17,0.02,0.01,0.180357439007,0.00738117912098,0.05,0.02,0.17,0.03,0.05,24.4347733677
550,0.03,0.04,0.08,0.01,0.01,0.02,0.05,0.02,0.02,0.01,0.04,0.01,0.03,0.24,0.02,0.04,0.01,0.06,0.06,0.102394003851,0.00779849487727,0.01,0.06,0.03,0.03,0.07,13.1299700086
551,0.02,0.04,0.01,0.02,0.05,0.05,0.01,0.05,0.01,0.04,0.03,0.06,0.03,0.04,0.07,0.03,0.05,0.05,0.01,0.149967564885,0.00707340816573,0.11,0.04,0.06,0.03,0.09,21.2015991967
552,0.07,0.03,0.06,0.02,0.04,0.01,0.05,0.02,0.01,0.08,0.01,0.02,0.01,0.04,0.1,0.07,0.04,0.01,0.13,0.0973859483099,0.00753303955735,0.04,0.02,0.09,0.02,0.01,12.9278424159
553,0.01,0.07,0.01,0.02,0.02,0.06,0.03,0.01,0.01,0.01,0.04,0.04,0.03,0.08,0.01,0.01,0.07,0.01,0.03,0.156156300202,0.00759386195293,0.02,0.02,0.2,0.1,0.09,20.5634894564
554,0.03,0.03,0.01,0.02,0.07,0.01,0.06,0.06,0.04,0.02,0.04,0.03,0.01,0.15,0.01,0.02,0.03,0.02,0.07,0.0991127279758,0.00837920409129,0.02,0.08,0.02,0.08,0.07,11.8284179376
555,0.01,0.01,0.03,0.05,0.04,0.02,0.06,0.03,0.13,0.02,0.01,0.01,0.04,0.14,0.04,0.03,0.05,0.09,0.01,0.113506894592,0.0067543085024,0.03,0.02,0.06,0.03,0.04,16.8051095907
556,0.07,0.13,0.04,0.01,0.05,0.03,0.1,0.06,0.01,0.03,0.02,0.03,0.04,0.07,0.02,0.09,0.01,0.02,0.01,0.0640120448983,0.00762266624157,0.02,0.01,0.02,0.1,0.01,8.397592505
557,0.01,0.09,0.04,0.03,0.07,0.04,0.02,0.03,0.08,0.02,0.11,0.05,0.05,0.11,0.08,0.02,0.03,0.01,0.01,0.130432948763,0.00712013241419,0.03,0.01,0.03,0.02,0.01,18.3188936913
558,0.03,0.05,0.03,0.01,0.07,0.01,0.01,0.01,0.04,0.01,0.01,0.02,0.02,0.03,0.16,0.04,0.01,0.03,0.07,0.120918353735,0.00865437552749,0.03,0.03,0.05,0.19,0.04,13.9719328507
559,0.01,0.05,0.14,0.03,0.01,0.03,0.12,0.05,0.02,0.03,0.04,0.01,0.06,0.01,0.1,0.02,0.02,0.01,0.04,0.0850832939526,0.00770123805162,0.01,0.04,0.05,0.02,0.08,11.0480020722
560,0.03,0.07,0.04,0.03,0.01,0.01,0.03,0.08,0.05,0.06,0.05,0.02,0.05,0.03,0.05,0.16,0.08,0.01,0.01,0.145157449659,0.00779305218649,0.01,0.05,0.01,0.04,0.02,18.6265209298
561,0.04,0.05,0.01,0.02,0.01,0.06,0.03,0.03,0.04,0.08,0.03,0.03,0.05,0.01,0.05,0.04,0.02,0.01,0.07,0.131081255924,0.011801161882,0.05,0.19,0.01,0.03,0.04,11.1074873164
562,0.05,0.07,0.02,0.04,0.11,0.1,0.01,0.09,0.01,0.04,0.01,0.04,0.04,0.01,0.01,0.01,0.05,0.01,0.07,0.108224618587,0.00729690257774,0.08,0.01,0.03,0.07,0.02,14.8315833237
563,0.03,0.08,0.01,0.01,0.05,0.03,0.02,0.02,0.02,0.1,0.13,0.03,0.04,0.09,0.09,0.01,0.04,0.02,0.03,0.134355739829,0.00720124949974,0.04,0.03,0.03,0.01,0.04,18.6572816056
564,0.01,0.01,0.02,0.09,0.09,0.19,0.04,0.01,0.02,0.04,0.01,0.08,0.11,0.02,0.03,0.04,0.03,0.01,0.01,0.0908388041811,0.0067625894397,0.06,0.01,0.02,0.03,0.02,13.4325475457
565,0.1,0.01,0.03,0.01,0.01,0.06,0.07,0.06,0.01,0.07,0.04,0.06,0.01,0.09,0.02,0.04,0.03,0.02,0.06,0.0518515720898,0.00739231101861,0.01,0.04,0.03,0.08,0.04,7.01425737624
566,0.03,0.04,0.02,0.03,0.01,0.01,0.04,0.04,0.02,0.05,0.01,0.01,0.05,0.05,0.06,0.07,0.03,0.02,0.01,0.115485258855,0.00890189112973,0.12,0.06,0.03,0.18,0.01,12.9731151697
567,0.01,0.02,0.01,0.1,0.02,0.05,0.04,0.01,0.03,0.1,0.02,0.03,0.07,0.06,0.09,0.1,0.02,0.01,0.05,0.123402226073,0.00821072717268,0.01,0.09,0.01,0.03,0.02,15.0293906347
568,0.03,0.07,0.01,0.07,0.1,0.01,0.05,0.02,0.01,0.03,0.07,0.04,0.04,0.01,0.02,0.03,0.01,0.04,0.02,0.128799106824,0.00818854914894,0.06,0.09,0.03,0.02,0.12,15.7291730784
569,0.02,0.04,0.04,0.03,0.14,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.03,0.01,0.06,0.02,0.07,0.01,0.01,0.128492604557,0.00967838215166,0.12,0.09,0.01,0.15,0.04,13.2762482969
570,0.02,0.09,0.01,0.04,0.06,0.03,0.03,0.09,0.03,0.02,0.08,0.03,0.01,0.02,0.02,0.08,0.03,0.03,0.07,0.137555037389,0.00688179406103,0.06,0.01,0.03,0.04,0.07,19.9882525064
571,0.1,0.01,0.1,0.01,0.01,0.03,0.04,0.02,0.03,0.02,0.02,0.09,0.04,0.01,0.02,0.01,0.02,0.04,0.08,0.0849104903116,0.00729341815881,0.07,0.05,0.07,0.02,0.09,11.6420707634
572,0.01,0.03,0.12,0.03,0.11,0.01,0.01,0.01,0.02,0.01,0.02,0.04,0.05,0.01,0.04,0.02,0.02,0.12,0.04,0.135948862999,0.00841457625337,0.05,0.07,0.03,0.09,0.04,16.156352846
573,0.02,0.03,0.04,0.02,0.03,0.14,0.01,0.03,0.01,0.02,0.03,0.13,0.03,0.01,0.02,0.08,0.04,0.03,0.05,0.127238316798,0.00741605516948,0.01,0.05,0.04,0.08,0.05,17.1571426979
